255

d(1	11	16	5	200000.0)
d(2	3	12	5	200000.0)
d(3	8	13	1	200000.0)
d(4	16	22	2	200000.0)
d(5	21	22	3	200000.0)
d(6	23	23	2	200000.0)
d(7	21	22	4	200000.0)
d(8	21	23	5	200000.0)
d(9	10	23	3	200000.0)
d(10	9	15	3	200000.0)
d(11	6	15	3	200000.0)
d(12	19	24	4	200000.0)
d(13	13	17	3	200000.0)
d(14	17	21	3	200000.0)
d(15	10	19	2	200000.0)
d(16	21	24	2	200000.0)
d(17	8	15	1	200000.0)
d(18	2	11	2	200000.0)
d(19	4	21	2	200000.0)
d(20	5	5	2	200000.0)
d(21	21	24	3	200000.0)
d(22	7	14	5	200000.0)
d(23	2	9	5	200000.0)
d(24	23	24	3	200000.0)
d(25	7	19	5	200000.0)
d(26	3	7	1	200000.0)
d(27	4	16	2	200000.0)
d(28	7	22	2	200000.0)
d(29	20	24	4	200000.0)
d(30	11	14	2	200000.0)
d(31	11	24	3	200000.0)
d(32	22	22	4	200000.0)
d(33	15	24	4	200000.0)
d(34	22	24	4	200000.0)
d(35	23	23	3	200000.0)
d(36	8	19	2	200000.0)
d(37	9	17	3	200000.0)
d(38	9	19	1	200000.0)
d(39	23	23	1	200000.0)
d(40	11	11	2	200000.0)
d(41	10	19	5	200000.0)
d(42	20	24	3	200000.0)
d(43	11	13	4	200000.0)
d(44	1	15	4	200000.0)
d(45	17	24	3	200000.0)
d(46	9	24	3	200000.0)
d(47	11	13	2	200000.0)
d(48	23	23	4	200000.0)
d(49	11	23	3	200000.0)
d(50	1	3	2	200000.0)
d(51	21	21	1	200000.0)
d(52	1	3	3	200000.0)
d(53	14	18	3	200000.0)
d(54	4	9	2	200000.0)
d(55	21	24	2	200000.0)
d(56	8	9	1	200000.0)
d(57	7	10	2	200000.0)
d(58	8	12	3	200000.0)
d(59	13	14	3	200000.0)
d(60	1	11	3	200000.0)
d(61	8	24	3	200000.0)
d(62	1	7	2	200000.0)
d(63	5	6	1	200000.0)
d(64	21	23	1	200000.0)
d(65	5	19	4	200000.0)
d(66	16	21	2	200000.0)
d(67	13	18	1	200000.0)
d(68	16	16	4	200000.0)
d(69	12	19	2	200000.0)
d(70	9	16	5	200000.0)
d(71	15	17	2	200000.0)
d(72	18	19	5	200000.0)
d(73	16	19	1	200000.0)
d(74	16	16	2	200000.0)
d(75	20	21	4	200000.0)
d(76	3	4	2	200000.0)
d(77	13	16	3	200000.0)
d(78	21	24	2	200000.0)
d(79	7	11	1	200000.0)
d(80	17	20	2	200000.0)
d(81	15	23	4	200000.0)
d(82	20	20	4	200000.0)
d(83	7	22	1	200000.0)
d(84	19	24	5	200000.0)
d(85	17	17	3	200000.0)
d(86	13	21	5	200000.0)
d(87	3	18	3	200000.0)
d(88	14	18	5	200000.0)
d(89	3	4	2	200000.0)
d(90	12	14	5	200000.0)
d(91	9	14	5	200000.0)
d(92	3	3	5	200000.0)
d(93	9	15	5	200000.0)
d(94	24	24	3	200000.0)
d(95	2	11	5	200000.0)
d(96	21	22	2	200000.0)
d(97	12	14	5	200000.0)
d(98	23	24	2	200000.0)
d(99	22	24	2	200000.0)
d(100	22	24	4	200000.0)
d(101	4	22	3	200000.0)
d(102	10	16	3	200000.0)
d(103	18	20	1	200000.0)
d(104	22	22	1	200000.0)
d(105	14	22	4	200000.0)
d(106	2	9	4	200000.0)
d(107	1	4	5	200000.0)
d(108	18	20	4	200000.0)
d(109	9	18	4	200000.0)
d(110	10	10	2	200000.0)
d(111	8	23	4	200000.0)
d(112	13	22	5	200000.0)
d(113	8	9	1	200000.0)
d(114	17	21	2	200000.0)
d(115	18	18	5	200000.0)
d(116	14	21	4	200000.0)
d(117	19	19	4	200000.0)
d(118	17	24	5	200000.0)
d(119	7	15	3	200000.0)
d(120	6	7	1	200000.0)
d(121	19	20	5	200000.0)
d(122	17	20	3	200000.0)
d(123	10	11	1	200000.0)
d(124	2	16	2	200000.0)
d(125	12	23	2	200000.0)
d(126	14	15	4	200000.0)
d(127	22	23	3	200000.0)
d(128	5	22	2	200000.0)
d(129	22	23	5	200000.0)
d(130	17	18	5	200000.0)
d(131	15	24	1	200000.0)
d(132	14	21	3	200000.0)
d(133	5	20	5	200000.0)
d(134	12	20	2	200000.0)
d(135	19	21	3	200000.0)
d(136	10	24	4	200000.0)
d(137	14	16	1	200000.0)
d(138	4	10	2	200000.0)
d(139	19	19	5	200000.0)
d(140	9	16	2	200000.0)
d(141	20	24	4	200000.0)
d(142	6	20	4	200000.0)
d(143	17	20	4	200000.0)
d(144	19	21	4	200000.0)
d(145	12	12	2	200000.0)
d(146	21	24	1	200000.0)
d(147	15	16	2	200000.0)
d(148	18	24	4	200000.0)
d(149	9	20	4	200000.0)
d(150	9	11	5	200000.0)
d(151	7	10	4	200000.0)
d(152	18	21	5	200000.0)
d(153	18	19	4	200000.0)
d(154	23	23	1	200000.0)
d(155	12	20	2	200000.0)
d(156	20	21	1	200000.0)
d(157	21	23	2	200000.0)
d(158	16	20	5	200000.0)
d(159	8	14	4	200000.0)
d(160	20	22	5	200000.0)
d(161	8	12	2	200000.0)
d(162	15	20	3	200000.0)
d(163	7	7	5	200000.0)
d(164	5	20	1	200000.0)
d(165	8	10	4	200000.0)
d(166	11	18	4	200000.0)
d(167	22	24	2	200000.0)
d(168	13	21	2	200000.0)
d(169	23	24	3	200000.0)
d(170	13	19	5	200000.0)
d(171	5	21	1	200000.0)
d(172	20	23	1	200000.0)
d(173	2	9	2	200000.0)
d(174	3	13	2	200000.0)
d(175	13	19	1	200000.0)
d(176	21	22	2	200000.0)
d(177	19	21	4	200000.0)
d(178	9	19	4	200000.0)
d(179	3	20	2	200000.0)
d(180	21	22	4	200000.0)
d(181	2	7	5	200000.0)
