240

d(1	10	15	3	200000.0)
d(2	7	17	2	200000.0)
d(3	2	19	2	200000.0)
d(4	14	21	4	200000.0)
d(5	1	8	2	200000.0)
d(6	10	22	4	200000.0)
d(7	11	23	1	200000.0)
d(8	21	22	1	200000.0)
d(9	10	19	3	200000.0)
d(10	17	22	3	200000.0)
d(11	12	14	3	200000.0)
d(12	6	8	3	200000.0)
d(13	23	23	2	200000.0)
d(14	4	15	2	200000.0)
d(15	7	12	5	200000.0)
d(16	11	19	2	200000.0)
d(17	19	24	1	200000.0)
d(18	18	19	1	200000.0)
d(19	5	5	2	200000.0)
d(20	20	21	4	200000.0)
d(21	11	18	4	200000.0)
d(22	13	15	4	200000.0)
d(23	3	21	4	200000.0)
d(24	23	23	4	200000.0)
d(25	5	6	5	200000.0)
d(26	5	10	5	200000.0)
d(27	4	13	2	200000.0)
d(28	19	19	1	200000.0)
d(29	2	4	2	200000.0)
d(30	3	5	3	200000.0)
d(31	15	18	1	200000.0)
d(32	2	19	5	200000.0)
d(33	18	23	1	200000.0)
d(34	1	5	2	200000.0)
d(35	17	22	4	200000.0)
d(36	15	23	5	200000.0)
d(37	19	20	1	200000.0)
d(38	24	24	2	200000.0)
d(39	15	20	4	200000.0)
d(40	8	23	1	200000.0)
d(41	16	19	2	200000.0)
d(42	11	13	1	200000.0)
d(43	15	15	4	200000.0)
d(44	17	18	2	200000.0)
d(45	10	18	3	200000.0)
d(46	1	9	2	200000.0)
d(47	13	15	3	200000.0)
d(48	7	22	5	200000.0)
d(49	24	24	2	200000.0)
d(50	8	16	5	200000.0)
d(51	2	18	2	200000.0)
d(52	20	21	3	200000.0)
d(53	15	24	1	200000.0)
d(54	15	16	5	200000.0)
d(55	21	21	5	200000.0)
d(56	16	18	2	200000.0)
d(57	20	22	2	200000.0)
d(58	20	20	5	200000.0)
d(59	24	24	4	200000.0)
d(60	10	22	4	200000.0)
d(61	2	8	2	200000.0)
d(62	17	19	5	200000.0)
d(63	1	2	5	200000.0)
d(64	14	21	3	200000.0)
