900

d(1	3	12	1	200000.0)
d(2	22	23	4	200000.0)
d(3	17	22	3	200000.0)
d(4	23	24	2	200000.0)
d(5	10	13	1	200000.0)
d(6	22	24	1	200000.0)
d(7	17	18	2	200000.0)
d(8	7	20	4	200000.0)
d(9	23	24	2	200000.0)
d(10	11	17	4	200000.0)
d(11	12	21	1	200000.0)
d(12	9	17	3	200000.0)
d(13	24	24	5	200000.0)
d(14	2	12	3	200000.0)
d(15	11	22	1	200000.0)
d(16	16	19	3	200000.0)
d(17	18	18	1	200000.0)
d(18	13	15	2	200000.0)
d(19	17	23	3	200000.0)
d(20	12	15	5	200000.0)
d(21	20	24	4	200000.0)
d(22	16	20	4	200000.0)
d(23	24	24	1	200000.0)
d(24	22	23	1	200000.0)
d(25	8	10	1	200000.0)
d(26	5	15	2	200000.0)
d(27	8	16	5	200000.0)
d(28	11	15	3	200000.0)
d(29	21	21	3	200000.0)
d(30	7	20	3	200000.0)
d(31	16	16	2	200000.0)
d(32	21	22	2	200000.0)
d(33	12	15	1	200000.0)
d(34	12	16	3	200000.0)
d(35	2	22	2	200000.0)
d(36	10	19	4	200000.0)
d(37	9	22	5	200000.0)
d(38	18	24	2	200000.0)
d(39	16	20	1	200000.0)
d(40	5	18	4	200000.0)
d(41	3	14	3	200000.0)
d(42	13	24	2	200000.0)
d(43	21	24	1	200000.0)
d(44	18	22	2	200000.0)
d(45	4	20	2	200000.0)
d(46	22	23	2	200000.0)
d(47	24	24	2	200000.0)
d(48	18	21	3	200000.0)
d(49	3	21	1	200000.0)
d(50	12	24	3	200000.0)
d(51	24	24	2	200000.0)
d(52	22	24	1	200000.0)
d(53	20	20	4	200000.0)
d(54	21	21	4	200000.0)
d(55	5	22	5	200000.0)
d(56	5	12	5	200000.0)
d(57	14	22	2	200000.0)
d(58	18	21	5	200000.0)
d(59	3	7	3	200000.0)
d(60	7	8	5	200000.0)
d(61	14	23	2	200000.0)
d(62	1	19	4	200000.0)
d(63	17	22	3	200000.0)
d(64	21	22	4	200000.0)
d(65	21	23	1	200000.0)
d(66	10	16	5	200000.0)
d(67	1	13	5	200000.0)
d(68	19	20	3	200000.0)
d(69	16	17	3	200000.0)
d(70	1	3	3	200000.0)
d(71	14	14	5	200000.0)
d(72	4	12	1	200000.0)
d(73	5	9	2	200000.0)
d(74	8	9	5	200000.0)
d(75	9	20	3	200000.0)
d(76	1	5	3	200000.0)
d(77	9	18	2	200000.0)
d(78	5	5	3	200000.0)
d(79	11	23	3	200000.0)
d(80	3	16	4	200000.0)
d(81	4	9	3	200000.0)
d(82	14	18	1	200000.0)
d(83	14	15	5	200000.0)
d(84	13	23	3	200000.0)
d(85	24	24	5	200000.0)
d(86	1	22	4	200000.0)
d(87	14	18	3	200000.0)
d(88	22	22	1	200000.0)
d(89	12	19	2	200000.0)
d(90	2	13	4	200000.0)
d(91	9	18	3	200000.0)
d(92	16	23	2	200000.0)
d(93	9	11	5	200000.0)
d(94	10	21	3	200000.0)
d(95	6	18	5	200000.0)
d(96	11	22	2	200000.0)
d(97	17	20	4	200000.0)
d(98	11	19	5	200000.0)
d(99	15	23	1	200000.0)
d(100	17	19	3	200000.0)
d(101	3	5	3	200000.0)
d(102	21	24	4	200000.0)
d(103	22	22	2	200000.0)
d(104	5	13	1	200000.0)
d(105	22	22	1	200000.0)
d(106	15	16	2	200000.0)
d(107	8	14	3	200000.0)
d(108	13	13	1	200000.0)
d(109	23	23	4	200000.0)
d(110	22	24	4	200000.0)
d(111	10	20	4	200000.0)
d(112	22	23	2	200000.0)
d(113	1	6	4	200000.0)
d(114	8	21	4	200000.0)
d(115	8	10	3	200000.0)
d(116	9	23	3	200000.0)
d(117	5	24	2	200000.0)
d(118	19	24	2	200000.0)
d(119	14	18	1	200000.0)
d(120	22	24	5	200000.0)
d(121	2	12	5	200000.0)
d(122	9	11	3	200000.0)
d(123	21	24	2	200000.0)
d(124	17	18	4	200000.0)
d(125	13	16	1	200000.0)
d(126	16	17	1	200000.0)
d(127	24	24	5	200000.0)
d(128	5	16	5	200000.0)
d(129	22	24	5	200000.0)
d(130	2	19	3	200000.0)
d(131	24	24	4	200000.0)
d(132	19	19	3	200000.0)
d(133	10	12	5	200000.0)
d(134	22	24	4	200000.0)
d(135	9	18	1	200000.0)
d(136	1	10	2	200000.0)
d(137	2	6	4	200000.0)
d(138	15	22	2	200000.0)
d(139	21	24	5	200000.0)
d(140	2	9	5	200000.0)
d(141	1	4	2	200000.0)
d(142	23	23	1	200000.0)
d(143	17	17	2	200000.0)
d(144	8	19	4	200000.0)
d(145	11	22	5	200000.0)
d(146	20	23	4	200000.0)
d(147	17	19	4	200000.0)
d(148	16	24	2	200000.0)
d(149	13	18	2	200000.0)
d(150	9	12	3	200000.0)
d(151	18	24	2	200000.0)
d(152	16	22	1	200000.0)
d(153	8	8	3	200000.0)
d(154	8	10	5	200000.0)
d(155	23	24	1	200000.0)
d(156	21	24	4	200000.0)
d(157	5	21	3	200000.0)
d(158	12	24	5	200000.0)
d(159	8	9	3	200000.0)
d(160	5	23	2	200000.0)
d(161	24	24	5	200000.0)
d(162	21	21	1	200000.0)
d(163	11	22	4	200000.0)
d(164	7	10	5	200000.0)
d(165	2	12	2	200000.0)
d(166	5	11	1	200000.0)
d(167	24	24	3	200000.0)
d(168	11	12	2	200000.0)
d(169	3	11	4	200000.0)
d(170	24	24	4	200000.0)
d(171	10	20	1	200000.0)
d(172	15	23	5	200000.0)
d(173	6	11	5	200000.0)
d(174	23	24	5	200000.0)
d(175	23	24	2	200000.0)
d(176	22	22	5	200000.0)
d(177	10	22	1	200000.0)
d(178	15	22	2	200000.0)
d(179	20	24	2	200000.0)
d(180	8	22	2	200000.0)
d(181	2	13	1	200000.0)
d(182	12	18	4	200000.0)
d(183	20	21	2	200000.0)
d(184	10	22	4	200000.0)
d(185	17	21	4	200000.0)
d(186	15	21	3	200000.0)
d(187	20	20	2	200000.0)
d(188	3	4	1	200000.0)
d(189	19	20	4	200000.0)
d(190	3	3	3	200000.0)
d(191	13	20	1	200000.0)
d(192	6	23	5	200000.0)
d(193	15	20	3	200000.0)
d(194	10	20	2	200000.0)
d(195	24	24	2	200000.0)
d(196	19	23	2	200000.0)
d(197	17	21	5	200000.0)
d(198	1	2	2	200000.0)
d(199	21	22	1	200000.0)
d(200	8	23	4	200000.0)
d(201	22	24	5	200000.0)
d(202	3	14	4	200000.0)
d(203	2	10	5	200000.0)
d(204	11	22	3	200000.0)
d(205	20	23	3	200000.0)
d(206	5	8	2	200000.0)
d(207	2	19	5	200000.0)
d(208	11	16	5	200000.0)
d(209	15	15	1	200000.0)
d(210	4	13	3	200000.0)
d(211	23	24	2	200000.0)
d(212	18	21	5	200000.0)
d(213	12	21	5	200000.0)
d(214	22	23	1	200000.0)
d(215	10	22	1	200000.0)
d(216	2	4	5	200000.0)
d(217	16	16	4	200000.0)
d(218	20	23	1	200000.0)
d(219	1	1	4	200000.0)
d(220	5	11	3	200000.0)
d(221	4	5	4	200000.0)
d(222	6	16	5	200000.0)
d(223	4	10	1	200000.0)
d(224	14	18	3	200000.0)
d(225	20	22	2	200000.0)
d(226	8	21	5	200000.0)
d(227	20	24	1	200000.0)
d(228	21	21	4	200000.0)
d(229	24	24	2	200000.0)
d(230	9	15	5	200000.0)
d(231	17	23	4	200000.0)
d(232	4	22	5	200000.0)
d(233	22	23	2	200000.0)
d(234	24	24	3	200000.0)
d(235	14	18	3	200000.0)
d(236	24	24	2	200000.0)
d(237	3	8	2	200000.0)
d(238	21	23	4	200000.0)
d(239	7	24	5	200000.0)
d(240	22	22	2	200000.0)
d(241	4	17	4	200000.0)
d(242	1	15	5	200000.0)
d(243	16	24	5	200000.0)
d(244	8	12	4	200000.0)
d(245	17	18	5	200000.0)
d(246	16	16	1	200000.0)
d(247	1	17	2	200000.0)
d(248	18	21	2	200000.0)
d(249	20	22	1	200000.0)
d(250	1	8	1	200000.0)
d(251	3	10	4	200000.0)
d(252	23	23	3	200000.0)
d(253	11	19	4	200000.0)
d(254	17	20	3	200000.0)
d(255	24	24	5	200000.0)
d(256	14	16	5	200000.0)
d(257	13	14	5	200000.0)
d(258	11	22	2	200000.0)
d(259	14	22	1	200000.0)
d(260	8	21	3	200000.0)
d(261	12	21	3	200000.0)
d(262	17	20	2	200000.0)
d(263	2	12	1	200000.0)
d(264	5	20	3	200000.0)
d(265	5	18	2	200000.0)
d(266	23	23	2	200000.0)
d(267	19	21	1	200000.0)
d(268	7	24	1	200000.0)
d(269	18	21	3	200000.0)
d(270	19	20	3	200000.0)
d(271	11	11	2	200000.0)
d(272	4	21	4	200000.0)
d(273	16	21	2	200000.0)
d(274	2	5	5	200000.0)
d(275	8	23	3	200000.0)
d(276	10	15	3	200000.0)
d(277	5	22	1	200000.0)
d(278	20	22	5	200000.0)
d(279	4	14	3	200000.0)
d(280	14	19	1	200000.0)
d(281	14	20	1	200000.0)
d(282	19	22	1	200000.0)
d(283	7	23	5	200000.0)
d(284	17	23	4	200000.0)
d(285	10	19	3	200000.0)
d(286	8	15	3	200000.0)
d(287	11	24	4	200000.0)
d(288	22	23	2	200000.0)
d(289	14	15	1	200000.0)
d(290	9	18	2	200000.0)
d(291	6	22	1	200000.0)
d(292	13	21	4	200000.0)
d(293	11	20	2	200000.0)
d(294	8	18	1	200000.0)
d(295	17	19	5	200000.0)
d(296	3	16	1	200000.0)
d(297	24	24	4	200000.0)
d(298	13	15	5	200000.0)
d(299	14	22	1	200000.0)
d(300	4	7	2	200000.0)
d(301	24	24	3	200000.0)
d(302	6	7	5	200000.0)
