225

d(1	24	24	2	200000.0)
d(2	15	21	2	200000.0)
d(3	20	20	3	200000.0)
d(4	11	18	1	200000.0)
d(5	20	21	5	200000.0)
d(6	9	10	1	200000.0)
d(7	14	17	5	200000.0)
d(8	7	12	5	200000.0)
d(9	19	21	4	200000.0)
d(10	18	23	1	200000.0)
d(11	7	16	1	200000.0)
d(12	19	20	3	200000.0)
d(13	7	12	2	200000.0)
d(14	10	18	5	200000.0)
d(15	5	17	4	200000.0)
d(16	1	19	2	200000.0)
d(17	4	22	5	200000.0)
d(18	17	19	2	200000.0)
d(19	17	18	5	200000.0)
d(20	17	21	5	200000.0)
d(21	18	20	3	200000.0)
d(22	22	24	1	200000.0)
d(23	18	20	4	200000.0)
d(24	24	24	1	200000.0)
d(25	8	20	5	200000.0)
d(26	11	20	2	200000.0)
d(27	1	22	5	200000.0)
d(28	5	16	4	200000.0)
d(29	9	19	5	200000.0)
d(30	8	16	3	200000.0)
d(31	19	21	3	200000.0)
d(32	8	9	1	200000.0)
d(33	8	24	3	200000.0)
d(34	14	15	5	200000.0)
d(35	11	11	4	200000.0)
d(36	5	6	1	200000.0)
d(37	10	10	2	200000.0)
d(38	8	16	3	200000.0)
d(39	7	23	5	200000.0)
d(40	1	22	5	200000.0)
d(41	21	23	2	200000.0)
d(42	6	10	4	200000.0)
d(43	4	22	4	200000.0)
d(44	12	17	3	200000.0)
d(45	5	21	1	200000.0)
d(46	15	21	1	200000.0)
d(47	19	22	2	200000.0)
d(48	1	21	2	200000.0)
d(49	19	23	4	200000.0)
d(50	4	15	5	200000.0)
d(51	1	10	1	200000.0)
d(52	2	9	5	200000.0)
d(53	19	20	4	200000.0)
d(54	5	15	1	200000.0)
d(55	9	19	1	200000.0)
d(56	14	17	3	200000.0)
d(57	2	10	4	200000.0)
d(58	16	23	2	200000.0)
d(59	9	10	2	200000.0)
d(60	10	23	2	200000.0)
d(61	5	5	3	200000.0)
d(62	4	22	5	200000.0)
d(63	23	24	2	200000.0)
d(64	19	22	4	200000.0)
d(65	3	5	4	200000.0)
d(66	6	23	3	200000.0)
d(67	18	18	5	200000.0)
d(68	15	20	5	200000.0)
d(69	9	16	5	200000.0)
d(70	8	21	1	200000.0)
d(71	2	16	1	200000.0)
d(72	8	10	1	200000.0)
d(73	8	15	1	200000.0)
d(74	3	12	3	200000.0)
d(75	11	16	4	200000.0)
d(76	9	16	5	200000.0)
d(77	5	20	2	200000.0)
d(78	16	24	2	200000.0)
d(79	13	16	1	200000.0)
d(80	3	21	1	200000.0)
d(81	23	24	4	200000.0)
d(82	13	20	2	200000.0)
d(83	17	20	1	200000.0)
d(84	8	23	5	200000.0)
d(85	16	21	5	200000.0)
d(86	17	19	4	200000.0)
d(87	19	24	4	200000.0)
d(88	7	22	5	200000.0)
d(89	12	22	3	200000.0)
d(90	16	23	5	200000.0)
d(91	1	17	2	200000.0)
d(92	18	22	4	200000.0)
d(93	14	16	5	200000.0)
d(94	1	15	2	200000.0)
d(95	18	23	5	200000.0)
d(96	12	14	5	200000.0)
d(97	13	22	4	200000.0)
d(98	15	15	5	200000.0)
d(99	23	23	2	200000.0)
d(100	5	14	5	200000.0)
d(101	22	23	4	200000.0)
d(102	22	24	4	200000.0)
d(103	3	18	2	200000.0)
d(104	5	18	1	200000.0)
d(105	24	24	1	200000.0)
d(106	15	18	3	200000.0)
d(107	8	17	1	200000.0)
d(108	9	19	3	200000.0)
d(109	15	16	5	200000.0)
d(110	24	24	4	200000.0)
d(111	8	12	1	200000.0)
d(112	2	3	4	200000.0)
d(113	19	24	2	200000.0)
d(114	8	10	3	200000.0)
d(115	24	24	4	200000.0)
d(116	5	19	2	200000.0)
d(117	10	24	3	200000.0)
d(118	23	23	2	200000.0)
d(119	2	18	4	200000.0)
d(120	21	23	2	200000.0)
d(121	11	13	5	200000.0)
d(122	24	24	1	200000.0)
d(123	3	9	3	200000.0)
d(124	21	22	2	200000.0)
d(125	18	18	3	200000.0)
d(126	16	21	1	200000.0)
d(127	19	23	5	200000.0)
d(128	16	17	1	200000.0)
d(129	7	18	2	200000.0)
d(130	4	23	5	200000.0)
d(131	12	12	5	200000.0)
d(132	14	18	3	200000.0)
d(133	6	23	3	200000.0)
d(134	24	24	1	200000.0)
d(135	13	15	4	200000.0)
d(136	6	13	3	200000.0)
d(137	18	22	4	200000.0)
d(138	24	24	2	200000.0)
d(139	7	23	2	200000.0)
d(140	24	24	3	200000.0)
d(141	18	21	5	200000.0)
d(142	12	16	5	200000.0)
d(143	4	13	5	200000.0)
d(144	14	19	2	200000.0)
d(145	11	23	1	200000.0)
d(146	11	20	4	200000.0)
d(147	19	21	1	200000.0)
d(148	23	23	5	200000.0)
d(149	20	21	2	200000.0)
d(150	17	21	2	200000.0)
d(151	22	23	5	200000.0)
d(152	24	24	4	200000.0)
d(153	8	15	2	200000.0)
d(154	8	20	1	200000.0)
d(155	22	23	3	200000.0)
d(156	9	10	3	200000.0)
d(157	24	24	4	200000.0)
d(158	14	24	4	200000.0)
d(159	24	24	4	200000.0)
d(160	17	19	2	200000.0)
d(161	1	13	2	200000.0)
d(162	23	24	3	200000.0)
d(163	11	22	3	200000.0)
d(164	11	17	2	200000.0)
d(165	6	21	1	200000.0)
d(166	1	4	5	200000.0)
d(167	4	12	4	200000.0)
d(168	4	11	2	200000.0)
d(169	3	18	2	200000.0)
d(170	19	24	4	200000.0)
d(171	12	20	2	200000.0)
d(172	18	21	1	200000.0)
d(173	8	21	3	200000.0)
d(174	22	23	5	200000.0)
d(175	2	9	1	200000.0)
d(176	15	22	4	200000.0)
d(177	9	10	4	200000.0)
d(178	6	6	1	200000.0)
d(179	7	24	4	200000.0)
d(180	6	15	3	200000.0)
d(181	6	6	2	200000.0)
d(182	9	21	2	200000.0)
d(183	19	24	3	200000.0)
d(184	14	16	4	200000.0)
d(185	22	24	2	200000.0)
d(186	19	20	2	200000.0)
d(187	15	21	3	200000.0)
d(188	19	20	4	200000.0)
d(189	1	3	3	200000.0)
d(190	3	5	2	200000.0)
d(191	19	20	3	200000.0)
d(192	7	22	1	200000.0)
d(193	18	24	4	200000.0)
d(194	8	14	2	200000.0)
d(195	6	20	4	200000.0)
d(196	15	20	1	200000.0)
d(197	20	24	4	200000.0)
d(198	14	14	4	200000.0)
d(199	7	24	3	200000.0)
d(200	2	20	4	200000.0)
d(201	5	17	4	200000.0)
d(202	23	24	1	200000.0)
d(203	23	24	5	200000.0)
d(204	16	23	2	200000.0)
d(205	14	14	1	200000.0)
d(206	23	24	3	200000.0)
d(207	9	22	3	200000.0)
d(208	1	8	3	200000.0)
d(209	17	22	5	200000.0)
d(210	3	23	1	200000.0)
d(211	19	22	2	200000.0)
d(212	11	17	4	200000.0)
d(213	12	24	4	200000.0)
d(214	22	24	4	200000.0)
d(215	4	7	4	200000.0)
d(216	20	20	5	200000.0)
d(217	22	22	3	200000.0)
d(218	2	20	2	200000.0)
d(219	16	20	1	200000.0)
d(220	21	22	5	200000.0)
d(221	23	24	3	200000.0)
d(222	20	22	4	200000.0)
d(223	13	19	1	200000.0)
d(224	24	24	5	200000.0)
d(225	8	20	1	200000.0)
v(1	1	14	99	28	1)
v(1	2	3	58	6	1)
v(2	1	7	126	14	1)
v(2	2	4	148	8	1)
v(3	1	16	140	32	2)
v(3	2	19	101	38	2)
v(3	3	11	165	22	2)
v(4	1	15	150	30	0)
v(5	1	22	54	44	4)
v(5	2	29	177	58	4)
v(5	3	31	162	62	3)
v(5	4	17	20	34	3)
v(5	5	27	156	54	2)
v(6	1	16	38	32	0)
v(7	1	2	60	4	3)
v(7	2	24	123	48	4)
v(7	3	9	90	18	4)
v(7	4	16	140	32	4)
v(7	5	10	75	20	3)
v(8	1	11	60	22	3)
v(8	2	11	131	22	4)
v(8	3	32	91	64	4)
v(8	4	3	129	6	3)
v(8	5	6	103	12	4)
v(9	1	12	114	24	3)
v(9	2	9	34	18	3)
v(9	3	4	154	8	3)
v(9	4	21	150	42	3)
v(10	1	18	79	36	0)
v(11	1	15	159	30	0)
v(12	1	4	95	8	2)
v(12	2	22	39	44	2)
v(12	3	27	71	54	2)
v(13	1	14	39	28	1)
v(13	2	22	44	44	1)
v(14	1	20	151	40	4)
v(14	2	30	165	60	4)
v(14	3	28	110	56	4)
v(14	4	28	44	56	4)
v(14	5	4	16	8	4)
v(15	1	24	59	48	3)
v(15	2	3	51	6	3)
v(15	3	4	47	8	3)
v(15	4	31	99	62	3)
v(16	1	15	154	30	1)
v(16	2	26	29	52	1)
v(17	1	5	10	10	4)
v(17	2	16	141	32	4)
v(17	3	15	39	30	4)
v(17	4	15	164	30	4)
