1100

d(1	6	22	3	200000.0)
d(2	24	24	2	200000.0)
d(3	19	22	4	200000.0)
d(4	9	10	2	200000.0)
d(5	6	21	1	200000.0)
d(6	7	7	1	200000.0)
d(7	21	23	1	200000.0)
d(8	7	21	5	200000.0)
d(9	2	5	5	200000.0)
d(10	23	24	4	200000.0)
d(11	12	22	5	200000.0)
d(12	7	13	1	200000.0)
d(13	21	22	2	200000.0)
d(14	1	16	5	200000.0)
d(15	2	14	4	200000.0)
d(16	13	23	1	200000.0)
d(17	13	14	4	200000.0)
d(18	12	19	2	200000.0)
d(19	17	21	5	200000.0)
d(20	22	24	5	200000.0)
d(21	19	21	1	200000.0)
d(22	21	23	4	200000.0)
d(23	12	17	2	200000.0)
d(24	2	17	5	200000.0)
d(25	15	20	4	200000.0)
d(26	1	20	1	200000.0)
d(27	18	24	3	200000.0)
d(28	10	13	3	200000.0)
d(29	24	24	4	200000.0)
d(30	5	20	5	200000.0)
d(31	18	20	2	200000.0)
d(32	22	23	4	200000.0)
d(33	2	20	5	200000.0)
d(34	21	21	3	200000.0)
d(35	14	17	5	200000.0)
d(36	3	20	1	200000.0)
d(37	4	15	5	200000.0)
d(38	8	12	2	200000.0)
d(39	12	22	3	200000.0)
d(40	15	15	2	200000.0)
d(41	20	23	5	200000.0)
d(42	9	16	3	200000.0)
d(43	12	14	1	200000.0)
d(44	16	18	5	200000.0)
d(45	4	4	1	200000.0)
d(46	21	24	4	200000.0)
d(47	8	10	3	200000.0)
d(48	6	23	2	200000.0)
d(49	1	13	5	200000.0)
d(50	18	21	5	200000.0)
d(51	12	16	4	200000.0)
d(52	22	23	5	200000.0)
d(53	2	14	3	200000.0)
d(54	9	20	1	200000.0)
d(55	16	19	2	200000.0)
d(56	20	22	5	200000.0)
d(57	18	24	2	200000.0)
d(58	6	11	2	200000.0)
d(59	15	20	2	200000.0)
d(60	24	24	4	200000.0)
d(61	17	22	2	200000.0)
d(62	14	17	4	200000.0)
d(63	24	24	3	200000.0)
d(64	21	21	5	200000.0)
d(65	6	20	3	200000.0)
d(66	20	21	5	200000.0)
d(67	15	18	2	200000.0)
d(68	12	18	1	200000.0)
d(69	7	9	3	200000.0)
d(70	19	23	2	200000.0)
d(71	24	24	2	200000.0)
d(72	15	23	4	200000.0)
d(73	10	11	1	200000.0)
d(74	8	20	3	200000.0)
d(75	7	13	5	200000.0)
d(76	14	16	4	200000.0)
d(77	12	15	3	200000.0)
d(78	5	12	3	200000.0)
d(79	10	16	1	200000.0)
d(80	12	14	4	200000.0)
d(81	19	22	1	200000.0)
d(82	22	22	5	200000.0)
d(83	16	18	1	200000.0)
d(84	15	24	4	200000.0)
d(85	18	23	1	200000.0)
d(86	18	19	2	200000.0)
d(87	4	24	2	200000.0)
d(88	5	20	2	200000.0)
d(89	21	23	1	200000.0)
d(90	3	15	4	200000.0)
d(91	15	21	2	200000.0)
d(92	6	19	1	200000.0)
d(93	19	24	5	200000.0)
d(94	22	22	3	200000.0)
d(95	19	22	5	200000.0)
d(96	22	23	1	200000.0)
d(97	17	21	2	200000.0)
d(98	2	8	1	200000.0)
d(99	21	23	1	200000.0)
d(100	3	15	2	200000.0)
d(101	23	23	4	200000.0)
d(102	20	22	2	200000.0)
d(103	6	11	4	200000.0)
d(104	10	22	3	200000.0)
d(105	9	23	2	200000.0)
d(106	3	16	3	200000.0)
d(107	8	8	1	200000.0)
d(108	9	19	4	200000.0)
d(109	9	12	3	200000.0)
d(110	7	14	3	200000.0)
d(111	8	10	5	200000.0)
d(112	14	22	1	200000.0)
d(113	10	20	5	200000.0)
d(114	7	9	4	200000.0)
d(115	10	10	5	200000.0)
d(116	17	24	1	200000.0)
d(117	9	17	2	200000.0)
d(118	24	24	3	200000.0)
d(119	5	22	5	200000.0)
d(120	11	12	3	200000.0)
d(121	21	23	5	200000.0)
d(122	12	22	1	200000.0)
d(123	6	24	4	200000.0)
d(124	3	7	2	200000.0)
d(125	7	13	4	200000.0)
d(126	12	16	5	200000.0)
d(127	5	9	1	200000.0)
d(128	1	20	4	200000.0)
d(129	13	20	4	200000.0)
d(130	11	18	5	200000.0)
d(131	1	24	5	200000.0)
d(132	1	14	5	200000.0)
d(133	20	23	5	200000.0)
d(134	3	17	3	200000.0)
d(135	10	15	5	200000.0)
d(136	17	21	5	200000.0)
d(137	2	6	3	200000.0)
d(138	14	16	5	200000.0)
d(139	13	14	5	200000.0)
d(140	11	22	5	200000.0)
d(141	12	18	1	200000.0)
d(142	23	23	4	200000.0)
d(143	13	24	3	200000.0)
d(144	16	22	1	200000.0)
d(145	19	20	5	200000.0)
d(146	14	17	2	200000.0)
d(147	24	24	1	200000.0)
d(148	16	16	5	200000.0)
d(149	8	16	1	200000.0)
d(150	5	16	3	200000.0)
d(151	5	22	3	200000.0)
d(152	10	15	4	200000.0)
d(153	24	24	1	200000.0)
d(154	5	12	4	200000.0)
d(155	14	15	1	200000.0)
d(156	17	17	1	200000.0)
d(157	7	9	1	200000.0)
d(158	22	23	1	200000.0)
d(159	4	9	5	200000.0)
d(160	15	22	5	200000.0)
d(161	2	22	5	200000.0)
d(162	22	24	2	200000.0)
d(163	1	23	4	200000.0)
d(164	5	8	5	200000.0)
d(165	15	24	1	200000.0)
d(166	11	15	4	200000.0)
d(167	2	20	1	200000.0)
d(168	7	14	4	200000.0)
d(169	18	24	4	200000.0)
d(170	21	24	5	200000.0)
d(171	7	15	5	200000.0)
d(172	2	16	5	200000.0)
d(173	2	20	3	200000.0)
d(174	2	6	2	200000.0)
d(175	23	23	1	200000.0)
d(176	8	10	3	200000.0)
d(177	6	9	5	200000.0)
d(178	15	17	4	200000.0)
d(179	2	15	3	200000.0)
d(180	22	23	2	200000.0)
d(181	18	21	2	200000.0)
d(182	23	23	1	200000.0)
d(183	1	5	5	200000.0)
d(184	21	22	1	200000.0)
d(185	12	21	1	200000.0)
d(186	3	15	3	200000.0)
d(187	17	18	4	200000.0)
d(188	1	5	3	200000.0)
d(189	13	21	5	200000.0)
d(190	7	13	2	200000.0)
d(191	11	14	3	200000.0)
d(192	8	14	1	200000.0)
d(193	6	19	4	200000.0)
d(194	14	22	4	200000.0)
d(195	18	23	4	200000.0)
d(196	20	20	5	200000.0)
d(197	14	17	2	200000.0)
d(198	10	12	4	200000.0)
d(199	20	21	1	200000.0)
d(200	19	24	5	200000.0)
d(201	9	9	4	200000.0)
d(202	6	7	1	200000.0)
d(203	20	24	2	200000.0)
d(204	2	22	5	200000.0)
d(205	5	17	4	200000.0)
d(206	10	19	3	200000.0)
d(207	23	24	4	200000.0)
d(208	21	24	5	200000.0)
d(209	24	24	5	200000.0)
d(210	14	21	4	200000.0)
d(211	5	6	2	200000.0)
d(212	21	21	1	200000.0)
d(213	1	3	1	200000.0)
d(214	19	23	4	200000.0)
d(215	11	23	3	200000.0)
d(216	1	13	4	200000.0)
d(217	20	24	1	200000.0)
d(218	16	16	1	200000.0)
d(219	2	11	3	200000.0)
d(220	4	6	3	200000.0)
d(221	16	24	3	200000.0)
d(222	19	22	3	200000.0)
d(223	16	24	3	200000.0)
