700

d(1	16	24	5	200000.0)
d(2	10	21	4	200000.0)
d(3	3	18	2	200000.0)
d(4	22	23	2	200000.0)
d(5	5	11	2	200000.0)
d(6	3	20	1	200000.0)
d(7	2	19	1	200000.0)
d(8	10	11	3	200000.0)
d(9	24	24	2	200000.0)
d(10	10	18	2	200000.0)
d(11	5	6	5	200000.0)
d(12	16	24	3	200000.0)
d(13	22	24	2	200000.0)
d(14	6	7	4	200000.0)
d(15	1	11	5	200000.0)
d(16	17	24	1	200000.0)
d(17	15	21	5	200000.0)
d(18	16	19	4	200000.0)
d(19	23	23	3	200000.0)
d(20	24	24	1	200000.0)
d(21	5	10	3	200000.0)
d(22	20	23	3	200000.0)
d(23	21	22	4	200000.0)
d(24	11	15	3	200000.0)
d(25	4	10	5	200000.0)
d(26	19	21	2	200000.0)
d(27	23	24	2	200000.0)
d(28	8	16	3	200000.0)
d(29	10	16	1	200000.0)
d(30	14	23	1	200000.0)
d(31	21	23	5	200000.0)
d(32	19	20	2	200000.0)
d(33	10	22	5	200000.0)
d(34	16	19	1	200000.0)
d(35	3	22	3	200000.0)
d(36	5	17	2	200000.0)
d(37	12	14	4	200000.0)
d(38	5	16	3	200000.0)
d(39	23	23	1	200000.0)
d(40	10	14	5	200000.0)
d(41	17	22	5	200000.0)
d(42	18	23	2	200000.0)
d(43	22	24	3	200000.0)
d(44	22	24	4	200000.0)
d(45	4	5	1	200000.0)
d(46	21	22	3	200000.0)
d(47	23	24	3	200000.0)
d(48	16	18	4	200000.0)
d(49	14	23	2	200000.0)
d(50	23	23	1	200000.0)
d(51	5	11	3	200000.0)
d(52	17	17	3	200000.0)
d(53	13	21	3	200000.0)
d(54	7	19	1	200000.0)
d(55	4	5	3	200000.0)
d(56	13	16	5	200000.0)
d(57	16	16	1	200000.0)
d(58	24	24	3	200000.0)
d(59	13	24	1	200000.0)
d(60	19	22	2	200000.0)
d(61	20	23	1	200000.0)
d(62	15	18	5	200000.0)
d(63	23	24	3	200000.0)
d(64	13	17	5	200000.0)
d(65	18	23	2	200000.0)
d(66	24	24	2	200000.0)
d(67	12	13	3	200000.0)
d(68	7	10	2	200000.0)
d(69	13	20	3	200000.0)
d(70	21	21	5	200000.0)
d(71	6	20	4	200000.0)
d(72	16	24	4	200000.0)
d(73	20	23	1	200000.0)
d(74	9	16	1	200000.0)
d(75	14	23	3	200000.0)
d(76	4	23	1	200000.0)
d(77	5	18	3	200000.0)
d(78	5	11	2	200000.0)
d(79	5	20	1	200000.0)
d(80	23	23	4	200000.0)
d(81	10	12	1	200000.0)
d(82	12	20	3	200000.0)
d(83	23	24	4	200000.0)
d(84	9	24	1	200000.0)
d(85	14	18	3	200000.0)
d(86	10	23	4	200000.0)
d(87	19	22	4	200000.0)
