285

d(1	21	23	2	200000.0)
d(2	10	11	3	200000.0)
d(3	4	8	3	200000.0)
d(4	4	21	1	200000.0)
d(5	5	16	1	200000.0)
d(6	7	11	3	200000.0)
d(7	2	6	1	200000.0)
d(8	5	22	5	200000.0)
d(9	4	18	4	200000.0)
d(10	18	23	2	200000.0)
d(11	8	10	5	200000.0)
d(12	24	24	4	200000.0)
d(13	9	9	1	200000.0)
d(14	1	10	5	200000.0)
d(15	11	12	1	200000.0)
d(16	13	21	4	200000.0)
d(17	1	9	3	200000.0)
d(18	1	17	5	200000.0)
d(19	7	12	4	200000.0)
d(20	19	24	4	200000.0)
d(21	15	20	4	200000.0)
d(22	16	18	2	200000.0)
d(23	6	7	2	200000.0)
d(24	9	13	3	200000.0)
d(25	6	20	5	200000.0)
d(26	15	16	1	200000.0)
d(27	1	6	4	200000.0)
d(28	20	23	4	200000.0)
d(29	13	21	1	200000.0)
d(30	3	7	4	200000.0)
d(31	7	8	4	200000.0)
d(32	11	23	1	200000.0)
d(33	20	22	4	200000.0)
d(34	15	17	5	200000.0)
d(35	5	22	5	200000.0)
d(36	15	19	3	200000.0)
d(37	15	20	2	200000.0)
d(38	20	24	1	200000.0)
d(39	2	24	4	200000.0)
d(40	7	19	2	200000.0)
d(41	8	24	3	200000.0)
d(42	5	7	3	200000.0)
d(43	11	24	1	200000.0)
d(44	9	20	4	200000.0)
d(45	22	23	4	200000.0)
d(46	14	22	4	200000.0)
d(47	21	23	1	200000.0)
d(48	7	10	3	200000.0)
d(49	4	4	5	200000.0)
d(50	11	17	2	200000.0)
d(51	2	5	3	200000.0)
d(52	23	24	3	200000.0)
d(53	14	17	1	200000.0)
d(54	20	21	4	200000.0)
d(55	10	11	1	200000.0)
d(56	11	14	5	200000.0)
d(57	21	23	3	200000.0)
d(58	13	16	2	200000.0)
d(59	24	24	2	200000.0)
d(60	16	20	2	200000.0)
d(61	22	23	1	200000.0)
d(62	14	23	1	200000.0)
d(63	8	13	2	200000.0)
d(64	7	23	5	200000.0)
d(65	1	11	3	200000.0)
d(66	11	13	5	200000.0)
d(67	10	19	2	200000.0)
d(68	10	22	1	200000.0)
d(69	24	24	5	200000.0)
d(70	24	24	5	200000.0)
d(71	13	23	3	200000.0)
d(72	11	13	3	200000.0)
d(73	9	19	5	200000.0)
d(74	12	12	1	200000.0)
d(75	21	23	3	200000.0)
d(76	4	17	4	200000.0)
d(77	9	22	1	200000.0)
d(78	20	21	4	200000.0)
d(79	8	19	2	200000.0)
d(80	9	19	1	200000.0)
d(81	2	5	3	200000.0)
d(82	4	8	1	200000.0)
d(83	17	20	1	200000.0)
d(84	9	17	5	200000.0)
d(85	15	15	4	200000.0)
d(86	8	16	5	200000.0)
d(87	16	20	4	200000.0)
d(88	3	10	4	200000.0)
d(89	11	24	3	200000.0)
d(90	24	24	4	200000.0)
d(91	8	11	4	200000.0)
d(92	23	24	1	200000.0)
d(93	3	19	5	200000.0)
d(94	1	18	1	200000.0)
d(95	14	23	4	200000.0)
d(96	1	9	1	200000.0)
d(97	11	13	4	200000.0)
d(98	3	13	1	200000.0)
d(99	3	15	3	200000.0)
d(100	10	14	4	200000.0)
d(101	17	22	3	200000.0)
d(102	24	24	1	200000.0)
d(103	24	24	5	200000.0)
d(104	23	24	4	200000.0)
d(105	16	20	1	200000.0)
d(106	20	21	4	200000.0)
d(107	17	24	4	200000.0)
d(108	1	9	3	200000.0)
d(109	9	19	1	200000.0)
d(110	9	22	5	200000.0)
d(111	7	23	5	200000.0)
d(112	17	20	1	200000.0)
d(113	7	22	2	200000.0)
d(114	11	23	3	200000.0)
d(115	23	24	2	200000.0)
d(116	24	24	2	200000.0)
d(117	5	24	1	200000.0)
d(118	16	16	2	200000.0)
d(119	21	22	1	200000.0)
d(120	1	5	4	200000.0)
d(121	18	23	2	200000.0)
d(122	11	20	2	200000.0)
d(123	22	22	1	200000.0)
d(124	21	21	3	200000.0)
d(125	14	15	1	200000.0)
d(126	5	13	1	200000.0)
d(127	11	12	4	200000.0)
d(128	1	6	1	200000.0)
d(129	17	21	2	200000.0)
d(130	3	7	3	200000.0)
d(131	16	17	2	200000.0)
d(132	8	22	5	200000.0)
d(133	19	22	2	200000.0)
d(134	9	18	5	200000.0)
d(135	4	24	3	200000.0)
d(136	4	5	3	200000.0)
d(137	22	23	4	200000.0)
d(138	6	6	4	200000.0)
d(139	10	12	1	200000.0)
d(140	19	20	4	200000.0)
