1800

d(1	14	15	1	200000.0)
d(2	13	24	4	200000.0)
d(3	1	23	5	200000.0)
d(4	9	15	4	200000.0)
d(5	8	24	4	200000.0)
d(6	20	21	1	200000.0)
d(7	8	9	3	200000.0)
d(8	4	15	1	200000.0)
d(9	19	21	4	200000.0)
d(10	9	24	1	200000.0)
d(11	1	7	5	200000.0)
d(12	22	22	4	200000.0)
d(13	4	14	5	200000.0)
d(14	20	23	2	200000.0)
d(15	19	23	1	200000.0)
d(16	9	19	5	200000.0)
d(17	13	24	2	200000.0)
d(18	1	5	4	200000.0)
d(19	5	20	3	200000.0)
d(20	13	22	5	200000.0)
d(21	11	11	1	200000.0)
d(22	15	19	5	200000.0)
d(23	4	12	2	200000.0)
d(24	24	24	1	200000.0)
d(25	23	24	2	200000.0)
d(26	8	12	3	200000.0)
d(27	9	23	1	200000.0)
d(28	9	22	2	200000.0)
d(29	15	22	2	200000.0)
d(30	19	21	2	200000.0)
d(31	13	17	2	200000.0)
d(32	9	16	1	200000.0)
d(33	13	23	3	200000.0)
d(34	15	22	1	200000.0)
d(35	18	24	5	200000.0)
d(36	1	24	5	200000.0)
d(37	23	23	3	200000.0)
d(38	7	10	1	200000.0)
d(39	23	24	3	200000.0)
d(40	18	24	5	200000.0)
d(41	12	18	3	200000.0)
d(42	17	21	4	200000.0)
d(43	7	20	2	200000.0)
d(44	8	23	3	200000.0)
d(45	4	15	5	200000.0)
d(46	6	12	5	200000.0)
d(47	22	24	3	200000.0)
d(48	7	22	1	200000.0)
d(49	19	24	5	200000.0)
d(50	14	19	3	200000.0)
d(51	17	24	3	200000.0)
d(52	21	21	1	200000.0)
d(53	21	23	2	200000.0)
d(54	14	19	2	200000.0)
d(55	13	20	5	200000.0)
d(56	15	17	5	200000.0)
d(57	9	9	5	200000.0)
d(58	3	5	3	200000.0)
d(59	22	22	2	200000.0)
d(60	1	4	1	200000.0)
d(61	20	21	2	200000.0)
d(62	4	20	3	200000.0)
d(63	16	17	5	200000.0)
d(64	6	13	5	200000.0)
d(65	19	24	2	200000.0)
d(66	1	6	3	200000.0)
d(67	6	18	2	200000.0)
d(68	5	15	2	200000.0)
d(69	15	16	5	200000.0)
d(70	13	13	3	200000.0)
d(71	12	23	3	200000.0)
d(72	14	19	5	200000.0)
d(73	1	23	5	200000.0)
d(74	4	23	4	200000.0)
d(75	12	21	5	200000.0)
d(76	24	24	1	200000.0)
d(77	13	13	1	200000.0)
d(78	11	18	1	200000.0)
d(79	5	23	3	200000.0)
d(80	21	23	2	200000.0)
d(81	19	19	1	200000.0)
d(82	19	23	4	200000.0)
d(83	1	22	5	200000.0)
d(84	4	14	3	200000.0)
d(85	5	6	2	200000.0)
d(86	13	17	4	200000.0)
d(87	8	14	4	200000.0)
d(88	11	14	4	200000.0)
d(89	3	18	4	200000.0)
d(90	1	8	1	200000.0)
d(91	12	24	3	200000.0)
d(92	18	23	2	200000.0)
d(93	7	23	5	200000.0)
d(94	17	18	1	200000.0)
d(95	8	21	2	200000.0)
d(96	3	23	3	200000.0)
d(97	21	22	3	200000.0)
d(98	21	23	1	200000.0)
d(99	19	19	4	200000.0)
d(100	8	22	3	200000.0)
d(101	19	20	4	200000.0)
d(102	2	22	2	200000.0)
d(103	14	15	3	200000.0)
d(104	7	23	2	200000.0)
d(105	10	11	2	200000.0)
d(106	3	15	5	200000.0)
d(107	21	24	3	200000.0)
d(108	6	17	4	200000.0)
d(109	9	13	4	200000.0)
d(110	7	15	2	200000.0)
d(111	7	22	4	200000.0)
d(112	19	19	5	200000.0)
d(113	10	19	1	200000.0)
d(114	24	24	2	200000.0)
d(115	8	20	5	200000.0)
d(116	6	8	4	200000.0)
d(117	7	12	5	200000.0)
d(118	1	9	4	200000.0)
d(119	12	24	3	200000.0)
d(120	17	23	1	200000.0)
d(121	22	22	1	200000.0)
d(122	12	13	2	200000.0)
d(123	21	21	3	200000.0)
d(124	9	13	1	200000.0)
d(125	21	24	4	200000.0)
d(126	16	22	2	200000.0)
d(127	7	7	2	200000.0)
d(128	19	20	1	200000.0)
d(129	10	16	3	200000.0)
d(130	19	20	4	200000.0)
d(131	21	21	4	200000.0)
d(132	7	7	5	200000.0)
d(133	6	8	4	200000.0)
d(134	3	4	3	200000.0)
d(135	16	20	3	200000.0)
d(136	16	19	1	200000.0)
d(137	14	20	2	200000.0)
d(138	16	23	4	200000.0)
d(139	8	11	4	200000.0)
d(140	13	14	2	200000.0)
d(141	21	21	1	200000.0)
d(142	9	11	3	200000.0)
d(143	15	21	4	200000.0)
d(144	11	12	4	200000.0)
d(145	1	1	4	200000.0)
d(146	24	24	5	200000.0)
d(147	8	13	4	200000.0)
d(148	7	14	3	200000.0)
d(149	21	22	4	200000.0)
d(150	17	24	5	200000.0)
