700

d(1	7	14	2	200000.0)
d(2	4	15	4	200000.0)
d(3	6	17	4	200000.0)
d(4	9	24	3	200000.0)
d(5	12	16	2	200000.0)
d(6	11	23	1	200000.0)
d(7	4	22	3	200000.0)
d(8	8	10	4	200000.0)
d(9	7	12	2	200000.0)
d(10	2	2	4	200000.0)
d(11	7	22	5	200000.0)
d(12	21	24	5	200000.0)
d(13	20	23	5	200000.0)
d(14	15	15	1	200000.0)
d(15	7	17	3	200000.0)
d(16	5	16	1	200000.0)
d(17	16	16	2	200000.0)
d(18	7	7	2	200000.0)
d(19	1	19	4	200000.0)
d(20	2	19	3	200000.0)
d(21	7	18	3	200000.0)
d(22	24	24	4	200000.0)
d(23	17	21	1	200000.0)
d(24	12	13	4	200000.0)
d(25	11	21	5	200000.0)
d(26	4	23	4	200000.0)
d(27	11	15	3	200000.0)
d(28	1	9	4	200000.0)
d(29	7	16	1	200000.0)
d(30	13	15	3	200000.0)
d(31	19	19	3	200000.0)
d(32	19	24	1	200000.0)
d(33	22	23	5	200000.0)
d(34	20	22	2	200000.0)
d(35	20	20	1	200000.0)
d(36	20	22	5	200000.0)
d(37	10	12	5	200000.0)
d(38	20	22	3	200000.0)
d(39	23	23	3	200000.0)
d(40	9	11	3	200000.0)
d(41	24	24	4	200000.0)
d(42	6	21	5	200000.0)
d(43	18	19	1	200000.0)
d(44	15	21	1	200000.0)
d(45	2	24	2	200000.0)
d(46	1	7	3	200000.0)
d(47	16	18	5	200000.0)
d(48	7	14	3	200000.0)
d(49	23	23	4	200000.0)
d(50	17	24	1	200000.0)
d(51	8	24	1	200000.0)
d(52	3	14	5	200000.0)
d(53	1	11	2	200000.0)
d(54	12	24	2	200000.0)
d(55	17	18	5	200000.0)
d(56	13	20	5	200000.0)
d(57	4	6	3	200000.0)
d(58	17	24	4	200000.0)
d(59	12	23	5	200000.0)
d(60	4	20	2	200000.0)
d(61	9	11	5	200000.0)
d(62	14	23	3	200000.0)
d(63	19	24	5	200000.0)
d(64	15	24	5	200000.0)
d(65	18	22	5	200000.0)
d(66	15	15	2	200000.0)
d(67	24	24	1	200000.0)
d(68	18	18	1	200000.0)
d(69	17	23	4	200000.0)
d(70	15	16	3	200000.0)
d(71	2	11	4	200000.0)
d(72	6	16	1	200000.0)
d(73	16	17	1	200000.0)
d(74	7	15	5	200000.0)
d(75	16	17	1	200000.0)
d(76	24	24	1	200000.0)
d(77	22	22	3	200000.0)
d(78	8	12	5	200000.0)
d(79	5	12	2	200000.0)
d(80	17	23	5	200000.0)
d(81	5	18	3	200000.0)
d(82	2	13	1	200000.0)
d(83	4	17	4	200000.0)
d(84	16	16	4	200000.0)
d(85	10	17	2	200000.0)
d(86	7	12	1	200000.0)
d(87	2	21	1	200000.0)
d(88	10	12	4	200000.0)
d(89	18	18	4	200000.0)
d(90	7	17	1	200000.0)
d(91	2	18	2	200000.0)
d(92	13	14	4	200000.0)
d(93	14	18	2	200000.0)
d(94	23	24	4	200000.0)
d(95	15	24	4	200000.0)
d(96	6	16	2	200000.0)
d(97	9	20	1	200000.0)
d(98	14	15	3	200000.0)
d(99	22	22	2	200000.0)
d(100	22	22	4	200000.0)
d(101	13	19	5	200000.0)
d(102	4	11	1	200000.0)
d(103	2	3	1	200000.0)
d(104	6	20	3	200000.0)
d(105	4	20	2	200000.0)
d(106	7	15	1	200000.0)
d(107	12	20	5	200000.0)
d(108	17	17	2	200000.0)
d(109	15	24	1	200000.0)
d(110	19	19	2	200000.0)
d(111	11	15	4	200000.0)
d(112	11	14	2	200000.0)
d(113	21	24	4	200000.0)
d(114	23	23	1	200000.0)
d(115	12	12	2	200000.0)
d(116	15	21	2	200000.0)
d(117	10	17	2	200000.0)
d(118	18	21	2	200000.0)
d(119	7	17	3	200000.0)
d(120	9	14	2	200000.0)
d(121	18	22	1	200000.0)
d(122	6	16	2	200000.0)
d(123	5	5	4	200000.0)
d(124	12	12	5	200000.0)
d(125	3	8	1	200000.0)
d(126	10	14	5	200000.0)
d(127	1	15	3	200000.0)
d(128	9	16	1	200000.0)
d(129	18	24	4	200000.0)
d(130	3	18	2	200000.0)
d(131	11	17	4	200000.0)
d(132	19	21	4	200000.0)
d(133	20	21	4	200000.0)
d(134	2	17	3	200000.0)
d(135	2	18	2	200000.0)
d(136	1	8	3	200000.0)
d(137	23	24	4	200000.0)
d(138	16	24	4	200000.0)
d(139	1	3	3	200000.0)
d(140	4	7	2	200000.0)
d(141	24	24	3	200000.0)
d(142	6	24	2	200000.0)
d(143	21	21	1	200000.0)
d(144	24	24	5	200000.0)
d(145	15	20	4	200000.0)
d(146	15	16	1	200000.0)
d(147	12	16	2	200000.0)
d(148	14	18	4	200000.0)
d(149	6	11	3	200000.0)
d(150	17	24	1	200000.0)
d(151	20	23	3	200000.0)
d(152	14	21	5	200000.0)
d(153	16	24	4	200000.0)
d(154	12	15	5	200000.0)
d(155	9	23	4	200000.0)
d(156	15	21	3	200000.0)
d(157	21	22	2	200000.0)
d(158	4	23	4	200000.0)
d(159	22	22	3	200000.0)
d(160	14	24	1	200000.0)
d(161	9	15	3	200000.0)
d(162	7	10	5	200000.0)
d(163	8	13	3	200000.0)
d(164	12	22	2	200000.0)
d(165	17	21	1	200000.0)
d(166	15	22	1	200000.0)
d(167	2	19	2	200000.0)
d(168	7	17	1	200000.0)
d(169	21	22	4	200000.0)
d(170	16	24	2	200000.0)
d(171	2	22	2	200000.0)
d(172	4	5	2	200000.0)
d(173	12	22	2	200000.0)
d(174	11	17	2	200000.0)
d(175	14	20	4	200000.0)
d(176	6	13	2	200000.0)
d(177	14	19	1	200000.0)
d(178	17	22	4	200000.0)
d(179	12	18	1	200000.0)
d(180	13	15	5	200000.0)
d(181	3	3	4	200000.0)
d(182	2	24	3	200000.0)
d(183	18	21	1	200000.0)
d(184	24	24	5	200000.0)
d(185	19	22	5	200000.0)
d(186	11	15	3	200000.0)
d(187	13	17	5	200000.0)
d(188	22	22	2	200000.0)
d(189	21	24	1	200000.0)
d(190	6	22	1	200000.0)
d(191	1	13	5	200000.0)
d(192	5	15	5	200000.0)
d(193	20	24	1	200000.0)
d(194	8	15	5	200000.0)
d(195	22	22	2	200000.0)
d(196	11	11	5	200000.0)
d(197	3	6	2	200000.0)
d(198	18	24	4	200000.0)
d(199	5	10	4	200000.0)
d(200	23	24	5	200000.0)
d(201	21	21	2	200000.0)
d(202	22	22	5	200000.0)
d(203	8	13	4	200000.0)
d(204	14	16	5	200000.0)
d(205	4	8	5	200000.0)
d(206	5	22	3	200000.0)
d(207	24	24	1	200000.0)
d(208	10	14	4	200000.0)
d(209	5	6	1	200000.0)
d(210	11	21	5	200000.0)
d(211	19	21	5	200000.0)
d(212	11	16	5	200000.0)
d(213	4	15	2	200000.0)
d(214	10	16	5	200000.0)
d(215	13	14	1	200000.0)
d(216	6	10	1	200000.0)
d(217	10	19	2	200000.0)
d(218	10	14	5	200000.0)
d(219	12	20	3	200000.0)
d(220	7	18	4	200000.0)
d(221	4	13	5	200000.0)
d(222	18	20	1	200000.0)
d(223	18	21	2	200000.0)
d(224	3	5	5	200000.0)
d(225	2	18	2	200000.0)
d(226	8	19	3	200000.0)
d(227	24	24	3	200000.0)
d(228	3	23	4	200000.0)
d(229	8	11	2	200000.0)
d(230	17	20	5	200000.0)
d(231	4	11	2	200000.0)
d(232	22	24	5	200000.0)
d(233	6	11	4	200000.0)
d(234	10	23	1	200000.0)
d(235	2	19	5	200000.0)
d(236	5	10	4	200000.0)
d(237	19	23	3	200000.0)
d(238	19	20	1	200000.0)
d(239	13	24	1	200000.0)
d(240	11	22	1	200000.0)
d(241	7	16	1	200000.0)
d(242	3	16	4	200000.0)
d(243	15	24	4	200000.0)
d(244	15	15	2	200000.0)
d(245	21	21	4	200000.0)
d(246	13	20	5	200000.0)
d(247	8	19	3	200000.0)
d(248	13	20	2	200000.0)
d(249	8	11	1	200000.0)
d(250	17	19	5	200000.0)
d(251	7	24	1	200000.0)
d(252	13	16	1	200000.0)
d(253	20	20	2	200000.0)
d(254	7	13	2	200000.0)
d(255	6	19	1	200000.0)
d(256	21	23	3	200000.0)
d(257	21	21	3	200000.0)
d(258	11	17	1	200000.0)
d(259	5	22	2	200000.0)
d(260	10	20	4	200000.0)
d(261	24	24	4	200000.0)
d(262	8	8	1	200000.0)
d(263	10	24	5	200000.0)
d(264	3	19	5	200000.0)
d(265	2	20	1	200000.0)
d(266	22	23	5	200000.0)
d(267	19	21	4	200000.0)
d(268	12	14	3	200000.0)
d(269	4	12	4	200000.0)
d(270	15	22	1	200000.0)
d(271	4	22	3	200000.0)
d(272	12	22	1	200000.0)
d(273	2	17	5	200000.0)
d(274	1	11	5	200000.0)
d(275	23	24	4	200000.0)
d(276	9	24	1	200000.0)
d(277	2	5	5	200000.0)
d(278	8	22	2	200000.0)
d(279	13	19	3	200000.0)
d(280	5	11	4	200000.0)
d(281	22	23	5	200000.0)
d(282	24	24	5	200000.0)
d(283	14	15	2	200000.0)
d(284	12	15	1	200000.0)
d(285	13	15	2	200000.0)
d(286	10	16	1	200000.0)
d(287	4	21	3	200000.0)
d(288	3	12	2	200000.0)
d(289	8	11	2	200000.0)
d(290	14	23	3	200000.0)
d(291	11	22	1	200000.0)
d(292	4	12	1	200000.0)
d(293	15	21	1	200000.0)
d(294	3	22	1	200000.0)
d(295	5	9	2	200000.0)
d(296	7	18	4	200000.0)
d(297	13	16	2	200000.0)
d(298	23	23	5	200000.0)
d(299	12	16	5	200000.0)
d(300	10	17	3	200000.0)
d(301	18	24	1	200000.0)
d(302	6	19	5	200000.0)
d(303	9	13	2	200000.0)
d(304	19	23	3	200000.0)
d(305	19	20	3	200000.0)
d(306	12	14	4	200000.0)
d(307	23	23	2	200000.0)
d(308	8	16	2	200000.0)
d(309	20	22	4	200000.0)
d(310	6	21	2	200000.0)
d(311	14	15	3	200000.0)
d(312	19	24	4	200000.0)
d(313	5	15	4	200000.0)
d(314	23	23	5	200000.0)
d(315	23	24	3	200000.0)
d(316	19	20	2	200000.0)
d(317	15	19	5	200000.0)
d(318	9	14	4	200000.0)
d(319	6	20	3	200000.0)
d(320	12	21	4	200000.0)
d(321	2	23	3	200000.0)
d(322	23	23	5	200000.0)
d(323	4	15	1	200000.0)
d(324	4	11	3	200000.0)
d(325	19	21	2	200000.0)
d(326	7	14	4	200000.0)
d(327	20	20	1	200000.0)
d(328	5	16	2	200000.0)
d(329	2	4	2	200000.0)
d(330	2	10	1	200000.0)
d(331	5	10	1	200000.0)
d(332	3	4	4	200000.0)
d(333	12	13	1	200000.0)
d(334	22	22	3	200000.0)
d(335	20	23	2	200000.0)
d(336	10	17	2	200000.0)
d(337	6	9	5	200000.0)
d(338	19	20	5	200000.0)
d(339	2	22	5	200000.0)
d(340	24	24	5	200000.0)
d(341	19	23	3	200000.0)
d(342	2	11	5	200000.0)
d(343	13	18	3	200000.0)
d(344	16	23	5	200000.0)
d(345	5	14	2	200000.0)
d(346	6	12	4	200000.0)
d(347	12	20	5	200000.0)
d(348	3	18	5	200000.0)
d(349	21	23	3	200000.0)
d(350	7	17	1	200000.0)
d(351	6	21	4	200000.0)
d(352	12	21	5	200000.0)
d(353	11	11	2	200000.0)
d(354	24	24	5	200000.0)
d(355	22	23	5	200000.0)
d(356	10	24	4	200000.0)
d(357	14	23	1	200000.0)
d(358	5	8	4	200000.0)
d(359	13	14	4	200000.0)
d(360	14	19	4	200000.0)
d(361	23	24	4	200000.0)
d(362	11	12	5	200000.0)
d(363	22	23	3	200000.0)
d(364	13	13	3	200000.0)
d(365	21	22	1	200000.0)
d(366	12	22	5	200000.0)
d(367	15	23	1	200000.0)
d(368	14	16	1	200000.0)
d(369	14	19	3	200000.0)
d(370	1	1	4	200000.0)
d(371	24	24	4	200000.0)
d(372	21	23	4	200000.0)
d(373	7	23	1	200000.0)
d(374	6	19	5	200000.0)
d(375	14	16	1	200000.0)
d(376	11	22	4	200000.0)
d(377	9	21	3	200000.0)
d(378	23	24	1	200000.0)
d(379	20	23	5	200000.0)
d(380	12	19	5	200000.0)
d(381	10	10	1	200000.0)
d(382	16	19	2	200000.0)
d(383	24	24	3	200000.0)
d(384	22	23	3	200000.0)
d(385	8	24	5	200000.0)
d(386	23	23	3	200000.0)
d(387	14	23	4	200000.0)
d(388	8	21	2	200000.0)
d(389	24	24	1	200000.0)
d(390	4	17	1	200000.0)
d(391	5	7	3	200000.0)
d(392	14	20	5	200000.0)
d(393	23	24	4	200000.0)
d(394	6	18	1	200000.0)
d(395	23	23	4	200000.0)
d(396	14	23	1	200000.0)
d(397	1	13	3	200000.0)
d(398	4	17	2	200000.0)
d(399	17	22	5	200000.0)
d(400	16	16	1	200000.0)
d(401	2	15	3	200000.0)
d(402	10	20	2	200000.0)
d(403	1	2	4	200000.0)
d(404	4	16	1	200000.0)
d(405	9	24	4	200000.0)
d(406	10	20	2	200000.0)
d(407	14	21	1	200000.0)
d(408	13	19	5	200000.0)
d(409	20	23	5	200000.0)
d(410	16	22	4	200000.0)
d(411	3	14	2	200000.0)
d(412	22	24	2	200000.0)
d(413	18	22	1	200000.0)
d(414	8	17	4	200000.0)
d(415	15	18	3	200000.0)
d(416	24	24	5	200000.0)
d(417	8	22	1	200000.0)
