1200

d(1	20	24	5	200000.0)
d(2	22	24	4	200000.0)
d(3	4	7	2	200000.0)
d(4	23	24	2	200000.0)
d(5	16	20	5	200000.0)
d(6	11	21	1	200000.0)
d(7	24	24	1	200000.0)
d(8	10	21	1	200000.0)
d(9	11	14	2	200000.0)
d(10	1	23	1	200000.0)
d(11	12	21	1	200000.0)
d(12	4	12	5	200000.0)
d(13	10	13	3	200000.0)
d(14	20	23	5	200000.0)
d(15	7	8	2	200000.0)
d(16	10	11	3	200000.0)
d(17	1	21	3	200000.0)
d(18	16	16	4	200000.0)
d(19	6	9	3	200000.0)
d(20	6	7	3	200000.0)
d(21	3	8	1	200000.0)
d(22	3	18	3	200000.0)
d(23	8	9	2	200000.0)
d(24	19	24	5	200000.0)
d(25	18	23	4	200000.0)
d(26	24	24	2	200000.0)
d(27	12	17	4	200000.0)
d(28	15	17	5	200000.0)
d(29	21	23	5	200000.0)
d(30	4	12	1	200000.0)
d(31	22	23	3	200000.0)
d(32	17	18	4	200000.0)
d(33	24	24	3	200000.0)
d(34	2	19	5	200000.0)
d(35	2	23	4	200000.0)
d(36	14	24	4	200000.0)
d(37	23	23	4	200000.0)
d(38	12	15	1	200000.0)
d(39	5	23	2	200000.0)
d(40	2	24	4	200000.0)
d(41	22	23	2	200000.0)
d(42	9	9	1	200000.0)
d(43	22	23	4	200000.0)
d(44	10	23	2	200000.0)
d(45	8	16	5	200000.0)
d(46	14	22	3	200000.0)
d(47	4	9	4	200000.0)
d(48	4	9	1	200000.0)
d(49	19	21	3	200000.0)
d(50	16	24	5	200000.0)
d(51	3	7	2	200000.0)
d(52	23	24	3	200000.0)
d(53	18	22	2	200000.0)
d(54	4	12	2	200000.0)
d(55	22	22	4	200000.0)
d(56	6	22	2	200000.0)
d(57	3	5	5	200000.0)
d(58	14	16	5	200000.0)
d(59	20	23	2	200000.0)
d(60	1	1	4	200000.0)
d(61	20	20	2	200000.0)
d(62	8	10	3	200000.0)
d(63	24	24	3	200000.0)
d(64	17	20	2	200000.0)
d(65	20	24	5	200000.0)
d(66	7	16	5	200000.0)
d(67	6	10	4	200000.0)
d(68	20	24	3	200000.0)
d(69	10	11	1	200000.0)
d(70	24	24	5	200000.0)
d(71	13	18	2	200000.0)
d(72	19	23	5	200000.0)
d(73	13	19	5	200000.0)
d(74	6	21	2	200000.0)
d(75	11	15	4	200000.0)
d(76	9	11	5	200000.0)
d(77	12	21	5	200000.0)
d(78	5	13	2	200000.0)
d(79	8	13	1	200000.0)
d(80	7	12	4	200000.0)
d(81	12	13	2	200000.0)
d(82	8	24	1	200000.0)
d(83	13	21	4	200000.0)
d(84	21	21	5	200000.0)
d(85	6	10	5	200000.0)
d(86	14	23	3	200000.0)
d(87	2	6	3	200000.0)
d(88	18	20	3	200000.0)
d(89	12	18	3	200000.0)
d(90	17	20	3	200000.0)
