1000

d(1	3	14	3	200000.0)
d(2	14	15	4	200000.0)
d(3	7	20	5	200000.0)
d(4	4	24	5	200000.0)
d(5	21	23	1	200000.0)
d(6	20	24	4	200000.0)
d(7	13	24	5	200000.0)
d(8	13	22	5	200000.0)
d(9	12	13	4	200000.0)
d(10	20	21	2	200000.0)
d(11	13	17	1	200000.0)
d(12	14	19	5	200000.0)
d(13	3	9	4	200000.0)
d(14	19	23	1	200000.0)
d(15	14	17	5	200000.0)
d(16	18	23	4	200000.0)
d(17	15	16	5	200000.0)
d(18	4	16	4	200000.0)
d(19	11	22	5	200000.0)
d(20	2	19	1	200000.0)
d(21	5	10	5	200000.0)
d(22	22	24	4	200000.0)
d(23	20	23	2	200000.0)
d(24	19	21	2	200000.0)
d(25	14	22	5	200000.0)
d(26	2	13	5	200000.0)
d(27	2	11	5	200000.0)
d(28	2	17	4	200000.0)
d(29	4	5	4	200000.0)
d(30	18	21	1	200000.0)
d(31	3	21	2	200000.0)
d(32	7	23	4	200000.0)
d(33	16	18	3	200000.0)
d(34	13	23	1	200000.0)
d(35	24	24	3	200000.0)
d(36	3	9	4	200000.0)
d(37	8	8	4	200000.0)
d(38	12	23	5	200000.0)
d(39	9	19	1	200000.0)
d(40	18	20	2	200000.0)
d(41	13	21	4	200000.0)
d(42	12	23	5	200000.0)
d(43	23	24	4	200000.0)
d(44	9	13	1	200000.0)
d(45	7	7	3	200000.0)
d(46	1	13	1	200000.0)
d(47	19	23	1	200000.0)
d(48	22	23	5	200000.0)
d(49	6	14	5	200000.0)
d(50	2	13	2	200000.0)
d(51	20	21	4	200000.0)
d(52	12	23	4	200000.0)
d(53	2	12	5	200000.0)
d(54	5	5	3	200000.0)
d(55	17	17	3	200000.0)
d(56	24	24	4	200000.0)
d(57	7	7	2	200000.0)
d(58	10	10	2	200000.0)
d(59	23	23	3	200000.0)
d(60	15	19	5	200000.0)
d(61	15	21	5	200000.0)
d(62	19	22	1	200000.0)
d(63	16	22	2	200000.0)
d(64	3	4	5	200000.0)
d(65	14	18	4	200000.0)
d(66	22	22	3	200000.0)
d(67	4	11	5	200000.0)
d(68	5	22	4	200000.0)
d(69	8	9	4	200000.0)
d(70	21	22	1	200000.0)
d(71	18	22	2	200000.0)
d(72	21	23	3	200000.0)
d(73	7	20	2	200000.0)
d(74	12	24	2	200000.0)
d(75	9	19	3	200000.0)
d(76	18	22	1	200000.0)
d(77	13	19	5	200000.0)
d(78	19	24	3	200000.0)
d(79	14	21	4	200000.0)
d(80	1	1	1	200000.0)
d(81	11	17	3	200000.0)
d(82	13	23	3	200000.0)
d(83	18	23	3	200000.0)
d(84	5	5	1	200000.0)
d(85	15	19	4	200000.0)
d(86	20	21	2	200000.0)
d(87	23	24	2	200000.0)
d(88	5	22	5	200000.0)
d(89	13	15	5	200000.0)
d(90	3	9	3	200000.0)
d(91	20	22	5	200000.0)
d(92	9	22	4	200000.0)
d(93	8	24	2	200000.0)
d(94	11	15	5	200000.0)
d(95	22	23	1	200000.0)
d(96	24	24	2	200000.0)
d(97	6	7	3	200000.0)
d(98	5	14	2	200000.0)
d(99	13	15	3	200000.0)
d(100	11	16	3	200000.0)
d(101	16	20	4	200000.0)
d(102	6	8	3	200000.0)
d(103	10	16	1	200000.0)
d(104	12	15	1	200000.0)
d(105	21	23	2	200000.0)
d(106	20	21	4	200000.0)
d(107	5	9	2	200000.0)
d(108	7	22	4	200000.0)
d(109	5	21	1	200000.0)
d(110	21	21	3	200000.0)
d(111	6	23	5	200000.0)
d(112	12	16	4	200000.0)
d(113	21	24	1	200000.0)
d(114	17	18	3	200000.0)
d(115	10	24	4	200000.0)
d(116	16	23	3	200000.0)
d(117	9	18	5	200000.0)
d(118	8	12	5	200000.0)
d(119	13	16	3	200000.0)
d(120	2	15	1	200000.0)
d(121	11	13	5	200000.0)
d(122	24	24	3	200000.0)
d(123	5	23	2	200000.0)
d(124	17	19	5	200000.0)
d(125	10	15	3	200000.0)
d(126	16	19	4	200000.0)
d(127	8	23	1	200000.0)
d(128	9	10	4	200000.0)
d(129	8	22	1	200000.0)
d(130	12	20	3	200000.0)
d(131	12	21	4	200000.0)
d(132	18	21	5	200000.0)
d(133	14	22	1	200000.0)
d(134	15	17	4	200000.0)
d(135	4	21	5	200000.0)
d(136	12	19	2	200000.0)
d(137	15	21	3	200000.0)
d(138	5	22	1	200000.0)
d(139	10	20	4	200000.0)
d(140	12	22	4	200000.0)
d(141	13	18	3	200000.0)
d(142	14	24	5	200000.0)
d(143	12	22	5	200000.0)
d(144	20	22	2	200000.0)
